rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,habitability_class,radius_similarity,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,depth_duration_ratio,tmag_bright
4864,5241.01,5241,305948428,305948428.01,1,PC,19h41m56.11s,295.483771,,,+23d07m38.61s,23.127392,,,-11.829,0.039,-0.039,0.0,1.0,-12.006,0.044,-0.044,0.0,1.0,2459439.553965,0.001154,-0.001154,0,1,4.8398399,1.97e-05,-1.97e-05,0,1,2.818,0.146,-0.146,0,1,7040.0,3.14494,-3.14494,0,1,12.0967,0.736018,-0.736018,0,1,199.608,,,,,1047.0,,,,,12.1019,0.006,-0.006,0,1,441.596,5.595,-5.595,0,1,5506.0,210.5,-210.5,0,1,4.14,0.09,-0.09,0,1,1.39,0.08,-0.08,0,1,2022-02-28 23:23:42,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.764703382080793,5.301352755091558,2498.224805456066,0
4865,5242.01,5242,426122503,426122503.01,1,PC,19h10m38.03s,287.658473,,,+35d29m44.52s,35.4957,,,7.689,0.022,-0.022,0.0,1.0,-41.371,0.025,-0.025,0.0,1.0,2459445.351035,0.001259,-0.001259,0,1,2.4038486,1.08e-05,-1.08e-05,0,1,1.87,0.177,-0.177,0,1,16500.0,14.638,-14.638,0,1,11.4754,0.78415,-0.78415,0,1,242.515,,,,,1099.0,,,,,12.789,0.006,-0.006,0,1,331.852,1.6305,-1.6305,0,1,5074.0,123.6,-123.6,0,1,4.51,0.08,-0.08,0,1,0.85,0.05,-0.05,0,1,2022-02-28 23:23:43,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.2249067326362113,5.495178542268052,8823.524693302303,0
4866,5243.01,5243,322504451,322504451.01,1,PC,20h37m19.92s,309.333017,,,+48d02m25.84s,48.04051,,,-3.132,0.03,-0.03,0.0,1.0,-8.46,0.029,-0.029,0.0,1.0,2459825.686941,0.001534,-0.001534,0,1,1.6087939,8.1e-06,-8.1e-06,0,1,1.966,0.23,-0.23,0,1,8160.0,13.4409,-13.4409,0,1,16.2542,1.08003,-1.08003,0,1,1301.71,,,,,1673.0,,,,,12.5949,0.013,-0.013,0,1,764.006,10.6045,-10.6045,0,1,5995.0,145.8,-145.8,0,1,3.96,0.08,-0.08,0,1,1.81,0.09,-0.09,0,1,2022-02-28 23:23:43,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.9588880072504349,7.172201989038529,4150.557400530315,0
4867,5244.01,5244,352151292,352151292.01,1,PC,20h21m03.2s,305.263323,,,+52d54m37.14s,52.910316,,,1.159,0.031,-0.031,0.0,1.0,-0.827,0.031,-0.031,0.0,1.0,2459827.2985,0.004006,-0.004006,0,1,5.0821798,3.74e-05,-3.74e-05,0,1,4.249,0.356,-0.356,0,1,4930.0,5.99153,-5.99153,0,1,10.6708,0.671855,-0.671855,0,1,592.328,,,,,1374.0,,,,,12.8105,0.017,-0.017,0,1,766.439,10.007,-10.007,0,1,5929.0,164.6,-164.6,0,1,4.1,0.08,-0.08,0,1,1.53,0.08,-0.08,0,1,2022-02-28 23:23:44,2024-08-22 10:08:01,NON_HABITABLE,0.03292000000000006,0.0,0.0,0,0,0,1.8053631514620736,6.385747365813577,1160.272732343438,0
4870,5247.01,5247,289307883,289307883.01,1,PC,20h59m13.01s,314.8042,,,+23d43m59.54s,23.733206,,,12.623,0.049,-0.049,0.0,1.0,24.614,0.044,-0.044,0.0,1.0,2459440.338894,0.001768,-0.001768,0,1,12.9177538,4.59e-05,-4.59e-05,0,1,1.8,0.517,-0.517,0,1,11460.0,71.641,-71.641,0,1,15.194,1.45257,-1.45257,0,1,21.7315,,,,,601.0,,,,,12.4228,0.012,-0.012,0,1,497.041,8.219,-8.219,0,1,5606.0,133.3,-133.3,0,1,4.21,0.08,-0.08,0,1,1.3,0.07,-0.07,0,1,2022-02-28 23:23:45,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.30800000000000005,0,0,0,2.633165276943022,3.1237516277680206,6366.6631296315945,0
4872,5249.01,5249,185598695,185598695.01,1,PC,20h08m44.14s,302.183898,,,+42d29m46.82s,42.496338,,,0.58,0.03,-0.03,0.0,1.0,-1.339,0.03,-0.03,0.0,1.0,2459446.223146,0.002644,-0.002644,0,1,4.6285493,2.27e-05,-2.27e-05,0,1,2.844,0.216,-0.216,0,1,15300.0,15.537,-15.537,0,1,12.8401,0.6833645,-0.6833645,0,1,300.005,,,,,1159.0,,,,,13.4752,0.015,-0.015,0,1,668.429,8.016,-8.016,0,1,6007.0,122.0,-122.0,0,1,4.44,0.08130604999999999,-0.08130604999999999,0,1,1.06,0.06,-0.06,0,1,2022-02-28 23:23:46,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.7278517357687655,5.7071268759065905,5379.744943830891,0
4873,525.01,525,71512186,71512186.01,1,PC,06h00m40.79s,90.169954,,,-08d28m06.03s,-8.468341,,,6.818,0.058,-0.058,0.0,1.0,-55.906,0.058,-0.058,0.0,1.0,2458471.007595,0.004675,-0.004675,0,1,14.8608019,0.0037224,-0.0037224,0,1,6.1932625,0.4735395,-0.4735395,0,1,556.6027212,47.607258,-47.607258,0,1,4.4404093,0.3455103,-0.3455103,0,1,239.0475595,,,,,1002.8611977,,,,,8.7784,0.006,-0.006,0,1,152.042,0.802,-0.802,0,1,7064.0,206.0,-206.0,0,1,4.22374,0.333564,-0.333564,0,1,1.62231,0.0737638,-0.0737638,0,1,2019-03-28 00:07:14,2024-09-08 10:08:02,NON_HABITABLE,0.65595907,0.0,0.0,0,0,0,2.763850776088681,5.480837068293317,89.87228158466048,1
4874,5250.01,5250,278105308,278105308.01,1,PC,20h11m00.43s,302.751801,,,+23d20m40.99s,23.34472,,,-11.399,0.089,-0.089,0.0,1.0,-10.617,0.077,-0.077,0.0,1.0,2459446.167966,0.002048,-0.002048,0,1,5.4463931,3.43e-05,-3.43e-05,0,1,2.222,0.25,-0.25,0,1,8350.0,13.3833,-13.3833,0,1,20.2415,1.48983,-1.48983,0,1,236.789,,,,,1092.0,,,,,11.7781,0.017,-0.017,0,1,782.324,35.9985,-35.9985,0,1,6815.0,163.3,-163.3,0,1,3.92,0.1,-0.1,0,1,2.19,0.13,-0.13,0,1,2022-02-28 23:23:46,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.863520765089518,5.471383725827652,3757.874096366293,0
4875,5251.01,5251,436007113,436007113.01,1,PC,20h23m12.91s,305.803809,,,+29d52m21.62s,29.872672,,,8.056,0.045,-0.045,0.0,1.0,5.014,0.046,-0.046,0.0,1.0,2459445.018309,0.001227,-0.001227,0,1,2.3205922,6.1e-06,-6.1e-06,0,1,2.393,0.176,-0.176,0,1,8900.0,4.88809,-4.88809,0,1,14.7239,0.759025,-0.759025,0,1,1400.15,,,,,1704.0,,,,,12.2492,0.043,-0.043,0,1,668.834,14.7355,-14.7355,0,1,6756.0,287.1,-287.1,0,1,4.24,0.09,-0.09,0,1,1.51,0.07,-0.07,0,1,2022-02-28 23:23:47,2025-07-22 12:04:25,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.200143140515713,7.245048606986967,3719.179390230092,0
4876,5252.01,5252,395385033,395385033.01,1,PC,20h09m59.82s,302.499233,,,+23d24m35.21s,23.40978,,,5.278,0.027,-0.027,0.0,1.0,2.079,0.024,-0.024,0.0,1.0,2459437.267399,0.00739,-0.00739,0,1,8.5394045,0.0001975,-0.0001975,0,1,5.884,0.956,-0.956,0,1,6460.0,17.7405,-17.7405,0,1,13.4388,1.01718,-1.01718,0,1,566.287,,,,,1359.0,,,,,12.899,0.017,-0.017,0,1,913.714,15.9665,-15.9665,0,1,6369.0,157.4,-157.4,0,1,4.08,0.09,-0.09,0,1,1.7,0.08,-0.08,0,1,2022-02-28 23:23:47,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.2554310621282516,6.340865348504999,1097.8924034853155,0
4878,5254.01,5254,126225595,126225595.01,1,PC,21h01m02.84s,315.261844,,,+26d35m29.95s,26.591654,,,-3.225,0.058,-0.058,0.0,1.0,-8.38,0.051,-0.051,0.0,1.0,2459440.496405,0.002182,-0.002182,0,1,4.4836616,2.09e-05,-2.09e-05,0,1,3.542,0.315,-0.315,0,1,3420.0,3.03256,-3.03256,0,1,13.9078,0.886004,-0.886004,0,1,445.248,,,,,1279.0,,,,,11.7137,0.019,-0.019,0,1,613.744,13.819,-13.819,0,1,5646.0,176.1,-176.1,0,1,3.69,0.08,-0.08,0,1,2.35,0.13,-0.13,0,1,2022-02-28 23:23:48,2024-10-02 12:02:55,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.7017730530127562,6.100874851291088,965.5559103455928,0
4879,5255.01,5255,158325942,158325942.01,1,PC,19h08m01.88s,287.007826,,,+45d23m47.97s,45.396659,,,7.245,0.027,-0.027,0.0,1.0,8.847,0.028,-0.028,0.0,1.0,2459441.513501,0.000943,-0.000943,0,1,2.612273,6.3e-06,-6.3e-06,0,1,3.005,0.129,-0.129,0,1,7680.0,1.94614,-1.94614,0,1,12.9095,0.614722,-0.614722,0,1,989.904,,,,,1562.0,,,,,12.6023,0.007,-0.007,0,1,678.578,8.173,-8.173,0,1,5874.0,108.7,-108.7,0,1,4.14,0.07,-0.07,0,1,1.45,0.06,-0.06,0,1,2022-02-28 23:23:48,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.2843372140939582,6.898617657790988,2555.7395821166115,0
4880,5256.01,5256,356146869,356146869.01,1,PC,17h45m20.66s,266.336079,,,+52d28m30.63s,52.475176,,,10.132,0.03,-0.03,0.0,1.0,12.003,0.034,-0.034,0.0,1.0,2459884.678947,0.003234,-0.003234,0,1,21.1968768,0.0001142,-0.0001142,0,1,4.228,0.346,-0.346,0,1,6630.0,5.71289,-5.71289,0,1,6.85964,0.6833645,-0.6833645,0,1,15.5174,,,,,552.0,,,,,13.089,0.007,-0.007,0,1,352.109,2.0115,-2.0115,0,1,4934.0,122.0,-122.0,0,1,4.5,0.08130604999999999,-0.08130604999999999,0,1,0.84,0.06,-0.06,0,1,2022-02-28 23:23:49,2024-08-22 10:08:01,NON_HABITABLE,0.41403600000000007,0.0,0.406,0,0,0,3.0999515942965306,2.804414370718622,1568.1169422618395,0
4883,5259.01,5259,375419034,375419034.01,1,PC,19h36m15.65s,294.065225,,,+21d47m40.83s,21.794676,,,-11.269,0.032,-0.032,0.0,1.0,-5.444,0.031,-0.031,0.0,1.0,2459441.712932,0.001368,-0.001368,0,1,3.0321361,1.47e-05,-1.47e-05,0,1,2.078,0.208,-0.208,0,1,13790.0,13.0235,-13.0235,0,1,12.5315,0.6833645,-0.6833645,0,1,403.028,,,,,1248.0,,,,,13.0157,0.03,-0.03,0,1,487.68,5.202,-5.202,0,1,6071.0,122.0,-122.0,0,1,4.44,0.08130604999999999,-0.08130604999999999,0,1,1.06,0.06,-0.06,0,1,2022-02-28 23:23:50,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.394296285159699,6.001484182490229,6636.185449381401,0
4886,5261.01,5261,402828941,402828941.01,1,PC,20h21m50.05s,305.458545,,,+19d26m09.05s,19.435847,,,-17.45,0.076,-0.076,0.0,1.0,-20.087,0.072,-0.072,0.0,1.0,2459442.968277,0.001452,-0.001452,0,1,4.1509756,1.07e-05,-1.07e-05,0,1,2.029,0.178,-0.178,0,1,9780.0,7.05147,-7.05147,0,1,10.8804,0.649425,-0.649425,0,1,159.592,,,,,990.0,,,,,12.1444,0.006,-0.006,0,1,377.054,7.651,-7.651,0,1,5686.0,123.6,-123.6,0,1,4.41,0.08,-0.08,0,1,1.04,0.05,-0.05,0,1,2022-02-28 23:23:51,2024-08-22 10:08:01,NON_HABITABLE,0.01195999999999997,0.0,0.0,0,0,0,1.639186133627946,5.078866987071445,4820.106052190215,0
4888,5263.01,5263,275527293,275527293.01,1,PC,20h18m48.62s,304.702586,,,+41d58m13.86s,41.970517,,,3.707,0.034,-0.034,0.0,1.0,0.907,0.034,-0.034,0.0,1.0,2459442.190431,0.001571,-0.001571,0,1,3.1501356,9.1e-06,-9.1e-06,0,1,2.201,0.144,-0.144,0,1,16270.0,13.2605,-13.2605,0,1,20.3727,0.6833645,-0.6833645,0,1,357.357,,,,,1211.0,,,,,13.1549,0.023,-0.023,0,1,836.02,13.276,-13.276,0,1,5950.0,127.0,-127.0,0,1,4.09,0.08130604999999999,-0.08130604999999999,0,1,1.56,0.06,-0.06,0,1,2022-02-28 23:23:52,2024-09-01 12:02:56,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.423141008407596,5.881529696224306,7392.091143984032,0
4889,5264.01,5264,435719275,435719275.01,1,PC,19h50m12.5s,297.552063,,,+27d28m51.77s,27.481047,,,-6.832,0.04,-0.04,0.0,1.0,3.152,0.043,-0.043,0.0,1.0,2459439.859036,0.001642,-0.001642,0,1,4.4274169,1.8e-05,-1.8e-05,0,1,5.435,0.205,-0.205,0,1,10600.0,3.51354,-3.51354,0,1,19.9341,0.988097,-0.988097,0,1,1995.4,,,,,1861.0,,,,,11.9275,0.022,-0.022,0,1,673.959,13.267,-13.267,0,1,6812.0,192.4,-192.4,0,1,4.04,0.09,-0.09,0,1,1.92,0.09,-0.09,0,1,2022-02-28 23:23:52,2024-09-20 12:02:42,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.6914633117364684,7.599100837595454,1950.3216282756894,0
4890,5265.01,5265,219847787,219847787.01,1,PC,17h02m24.83s,255.603468,,,+69d06m34.79s,69.109664,,,-8.542,0.051,-0.051,0.0,1.0,-15.133,0.05,-0.05,0.0,1.0,2459892.032608,0.00413,-0.00413,0,1,11.5914514,6.5e-05,-6.5e-05,0,1,1.968,0.472,-0.472,0,1,832.0,77.4328,-77.4328,0,1,3.16826,0.228928,-0.228928,0,1,29.4907,,,,,649.0,,,,,11.456,0.006,-0.006,0,1,301.885,2.567,-2.567,0,1,5896.0,126.5,-126.5,0,1,4.4,0.08,-0.08,0,1,1.08,0.05,-0.05,0,1,2022-02-28 23:23:53,2024-08-22 10:08:01,NON_HABITABLE,0.783174,0.0,0.21199999999999997,0,0,0,2.5330181233816176,3.417421719083624,422.76401282316425,0
4892,5267.01,5267,153971295,153971295.01,1,PC,13h28m17.26s,202.071927,,,+70d24m57.73s,70.416036,,,1.514,0.052,-0.052,0.0,1.0,15.095,0.037,-0.037,0.0,1.0,2459599.727409,0.030578,-0.030578,0,1,13.7036806,0.0005331,-0.0005331,0,1,4.766,1.067,-1.067,0,1,1020.0,6.21234,-6.21234,0,1,2.8229,0.279196,-0.279196,0,1,96.0669,,,,,872.0,,,,,11.9139,0.007,-0.007,0,1,273.233,1.6785,-1.6785,0,1,5546.0,120.5,-120.5,0,1,4.55,0.08,-0.08,0,1,0.87,0.04,-0.04,0,1,2022-02-28 23:23:53,2024-08-22 10:08:01,NON_HABITABLE,0.8177099999999999,0.0,0.0,0,0,0,2.688097843396992,4.575400431497686,214.01590138147264,0
4894,5269.01,5269,359321688,359321688.01,1,PC,19h24m52.7s,291.219573,,,+22d07m28.78s,22.12466,,,-0.175,0.044,-0.044,0.0,1.0,-1.93,0.05,-0.05,0.0,1.0,2459446.348846,0.003303,-0.003303,0,1,2.7340756,4.28e-05,-4.28e-05,0,1,1.994,0.406,-0.406,0,1,1700.0,6.14981,-6.14981,0,1,9.45026,0.713606,-0.713606,0,1,2179.86,,,,,1903.0,,,,,11.4416,0.013,-0.013,0,1,656.146,16.4055,-16.4055,0,1,8524.0,186.4,-186.4,0,1,4.06,0.07,-0.07,0,1,2.25,0.09,-0.09,0,1,2022-02-28 23:23:54,2024-08-22 10:08:01,NON_HABITABLE,0.15497399999999995,0.0,0.0,0,0,0,1.3175002912991498,7.687474573403122,852.5572454577506,0
4896,5270.01,5270,424112727,424112727.01,1,PC,20h00m16.06s,300.066897,,,+22d09m43.53s,22.162093,,,-0.39,0.024,-0.024,0.0,1.0,-2.724,0.025,-0.025,0.0,1.0,2459446.035629,0.003758,-0.003758,0,1,1.0513177,0.0002454,-0.0002454,0,1,2.562,0.235,-0.235,0,1,5720.0,6.79412,-6.79412,0,1,16.1359,0.903504,-0.903504,0,1,13073.2,,,,,2978.0,,,,,12.7655,0.017,-0.017,0,1,1229.65,28.655,-28.655,0,1,7529.0,181.4,-181.4,0,1,3.98,0.08,-0.08,0,1,2.22,0.09,-0.09,0,1,2022-02-28 23:23:55,2024-10-18 12:02:50,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.7184823671432264,9.478396101592764,2232.6298857806846,0
4897,5271.01,5271,296461391,296461391.01,1,PC,20h27m56.35s,306.984801,,,+48d19m06.95s,48.318598,,,-4.1,2.1,-2.1,0.0,1.0,-5.2,2.0,-2.0,0.0,1.0,2459827.010531,0.003915,-0.003915,0,1,4.3108587,3.4e-05,-3.4e-05,0,1,3.486,0.446,-0.446,0,1,1020.0,1.39521,-1.39521,0,1,4.50948,0.6833645,-0.6833645,0,1,836.11,,,,,1098.47568215,,,,,10.7988,0.006,-0.006,0,1,295.41,4.2925,-4.2925,0,1,6358.0,128.2,-128.2,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,1.41,0.06,-0.06,0,1,2022-02-28 23:23:55,2024-08-22 10:08:01,NON_HABITABLE,0.649052,0.0,0.0,0,0,0,1.6697535359272349,6.72995548359872,292.5988833623398,0
4898,5272.01,5272,278668358,278668358.01,1,PC,20h31m48.65s,307.952689,,,+48d13m55.75s,48.232153,,,-3.063,0.037,-0.037,0.0,1.0,-10.635,0.036,-0.036,0.0,1.0,2459822.945623,0.004309,-0.004309,0,1,5.0135727,3.53e-05,-3.53e-05,0,1,4.396,0.31,-0.31,0,1,3520.0,206.105,-206.105,0,1,9.19425,2.51141,-2.51141,0,1,635.189,,,,,1398.0,,,,,12.4603,0.02,-0.02,0,1,612.204,7.8475,-7.8475,0,1,5930.0,178.1,-178.1,0,1,4.08,0.08,-0.08,0,1,1.56,0.08,-0.08,0,1,2022-02-28 23:23:56,2024-08-22 10:08:01,NON_HABITABLE,0.18057499999999993,0.0,0.0,0,0,0,1.7940190311608268,6.45549568900524,800.727752336726,0
4900,5274.01,5274,356682805,356682805.01,1,PC,11h38m34.74s,174.64475,,,+72d15m55.24s,72.265344,,,-79.367,0.033,-0.033,0.0,1.0,-37.06,0.028,-0.028,0.0,1.0,2459628.259748,0.002821,-0.002821,0,1,6.1313492,3.41e-05,-3.41e-05,0,1,2.447,0.266,-0.266,0,1,3730.0,5.00004,-5.00004,0,1,4.7793,0.6833645,-0.6833645,0,1,39.468,,,,,698.0,,,,,13.1293,0.006,-0.006,0,1,245.857,1.085,-1.085,0,1,4310.0,122.0,-122.0,0,1,4.5,0.08130604999999999,-0.08130604999999999,0,1,0.76,0.06,-0.06,0,1,2022-02-28 23:23:57,2024-08-22 10:08:01,NON_HABITABLE,0.62207,0.0,0.11399999999999999,0,0,0,1.9645004451362298,3.700511538343644,1524.3148654209785,0
4903,5277.01,5277,276381737,276381737.01,1,PC,20h32m28.61s,308.119189,,,+58d05m43.66s,58.095462,,,7.332,0.032,-0.032,0.0,1.0,9.611,0.029,-0.029,0.0,1.0,2459829.069249,0.003995,-0.003995,0,1,15.9929608,8.77e-05,-8.77e-05,0,1,3.747,0.601,-0.601,0,1,7870.0,563.413,-563.413,0,1,13.4988,0.6833645,-0.6833645,0,1,53.3959,,,,,753.0,,,,,13.233,0.01,-0.01,0,1,876.326,10.736,-10.736,0,1,6132.0,122.0,-122.0,0,1,4.13,0.08130604999999999,-0.08130604999999999,0,1,1.54,0.06,-0.06,0,1,2022-02-28 23:23:58,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0040000000000000036,0,0,0,2.8327991877170824,3.9962887833745544,2100.3463836812425,0
4904,5278.01,5278,264301607,264301607.01,1,PC,19h43m14.08s,295.80865,,,+66d34m16.95s,66.571374,,,-8.349,0.111,-0.111,0.0,1.0,-35.871,0.096,-0.096,0.0,1.0,2459825.576076,6.8e-05,-6.8e-05,0,1,0.435435,7e-07,-7e-07,0,1,1.0529945,0.0089315,-0.0089315,0,1,104138.5602976,1055.2979,-1055.2979,0,1,17.9748711,8.748386,-8.748386,0,1,252.7287521,,,,,1016.912095,,,,,14.9343,0.007,-0.007,0,1,166.421,1.3755,-1.3755,0,1,3349.0,157.0,-157.0,0,1,4.84,0.08130604999999999,-0.08130604999999999,0,1,0.383284,0.0118038,-0.0118038,0,1,2022-02-28 23:23:59,2024-11-04 12:03:18,NON_HABITABLE,0.0,0.0,0.0,0,0,0,0.3614679391636858,5.536265791283476,98897.44096494239,0
4905,5279.01,5279,7681574,7681574.01,1,PC,18h12m57.7s,273.240396,,,+47d20m10.34s,47.336205,,,-16.29,0.039,-0.039,0.0,1.0,-3.71,0.037,-0.037,0.0,1.0,2459428.849564,0.003291,-0.003291,0,1,16.0104634,0.0001066,-0.0001066,0,1,2.151,0.388,-0.388,0,1,7450.0,14.7343,-14.7343,0,1,8.86029,0.745059,-0.745059,0,1,14.2918,,,,,541.0,,,,,12.485,0.006,-0.006,0,1,440.9,4.5885,-4.5885,0,1,5733.4,169.6,-169.6,0,1,4.42,0.09,-0.09,0,1,1.03,0.07,-0.07,0,1,2022-02-28 23:23:59,2025-07-22 12:04:25,NON_HABITABLE,0.2139709999999999,0.0,0.42800000000000005,0,0,0,2.833828648835046,2.7273167370146605,3463.5037361674867,0
4907,5280.01,5280,194679333,194679333.01,1,PC,20h51m26.58s,312.860751,,,+38d19m47.1s,38.329749,,,-0.344,0.043,-0.043,0.0,1.0,-8.26,0.053,-0.053,0.0,1.0,2459440.705384,0.003864,-0.003864,0,1,9.0165933,8.47e-05,-8.47e-05,0,1,2.886,0.481,-0.481,0,1,2650.0,6.45437,-6.45437,0,1,9.81811,1.03746,-1.03746,0,1,145.183,,,,,967.0,,,,,11.1568,0.011,-0.011,0,1,537.068,9.175,-9.175,0,1,6543.2,284.3,-284.3,0,1,4.02,0.14,-0.14,0,1,1.88,0.17,-0.17,0,1,2022-02-28 23:24:00,2024-08-22 10:08:01,NON_HABITABLE,0.11818899999999988,0.0,0.0,0,0,0,2.304243047827048,4.984859261484975,918.2256000604295,0
4908,5281.01,5281,405932063,405932063.01,1,PC,20h05m51.59s,301.464969,,,+51d51m24.94s,51.856929,,,-1.737,0.035,-0.035,0.0,1.0,-5.958,0.029,-0.029,0.0,1.0,2459825.472799,0.002638,-0.002638,0,1,5.5047275,5.04e-05,-5.04e-05,0,1,4.025,0.606,-0.606,0,1,7530.0,14.9757,-14.9757,0,1,12.7051,0.6833645,-0.6833645,0,1,448.634,,,,,1282.0,,,,,13.1569,0.007,-0.007,0,1,875.436,15.164,-15.164,0,1,5865.0,123.0,-123.0,0,1,4.13,0.08130604999999999,-0.08130604999999999,0,1,1.47,0.06,-0.06,0,1,2022-02-28 23:24:00,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.8725292202338326,6.108433918496024,1870.8069886193814,0
4909,5282.01,5282,329346586,329346586.01,1,PC,17h59m19.63s,269.831796,,,+49d32m59.06s,49.54974,,,-3.442,0.026,-0.026,0.0,1.0,-16.003,0.027,-0.027,0.0,1.0,2459742.132395,0.001912,-0.001912,0,1,1.392516,5.9e-06,-5.9e-06,0,1,1.209,0.168,-0.168,0,1,4390.0,7.97118,-7.97118,0,1,9.7757,0.6833645,-0.6833645,0,1,769.854,,,,,1467.0,,,,,13.1137,0.007,-0.007,0,1,892.373,11.1915,-11.1915,0,1,6082.0,122.0,-122.0,0,1,4.17,0.08130604999999999,-0.08130604999999999,0,1,1.45,0.06,-0.06,0,1,2022-02-28 23:24:00,2025-04-22 12:03:00,NON_HABITABLE,0.12242999999999993,0.0,0.0,0,0,0,0.8723455318879189,6.647498991169878,3631.0970793241695,0
4911,5284.01,5284,171312653,171312653.01,1,PC,19h54m59.61s,298.748378,,,+36d09m46.38s,36.162883,,,-0.225,0.031,-0.031,0.0,1.0,-1.12,0.032,-0.032,0.0,1.0,2459444.105892,0.003595,-0.003595,0,1,2.0327015,1.6e-05,-1.6e-05,0,1,2.019,0.313,-0.313,0,1,13040.0,41.7824,-41.7824,0,1,21.5462,0.6833645,-0.6833645,0,1,1195.69,,,,,1638.0,,,,,13.4842,0.009,-0.009,0,1,1430.26,38.675,-38.675,0,1,6555.0,122.0,-122.0,0,1,4.03,0.08130604999999999,-0.08130604999999999,0,1,1.86,0.06,-0.06,0,1,2022-02-28 23:24:01,2024-08-22 10:08:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.1094538064546267,7.087314691231362,6458.639693591037,0
4912,5285.01,5285,250330564,250330564.01,1,PC,22h43m52.59s,340.969106,,,-01d50m18.78s,-1.83855,,,-52.251,0.046,-0.046,0.0,1.0,-82.905,0.039,-0.039,0.0,1.0,2459469.314451,0.002216,-0.002216,0,1,4.3852176,0.0016486,-0.0016486,0,1,2.188,0.217,-0.217,0,1,18080.0,25.012,-25.012,0,1,10.2627,1.06479,-1.06479,0,1,41.2399,,,,,705.0,,,,,12.9354,0.006,-0.006,0,1,187.506,0.9,-0.9,0,1,4076.0,121.0,-121.0,0,1,4.49,0.12,-0.12,0,1,0.76,0.07,-0.07,0,1,2022-02-28 23:25:37,2024-09-08 12:03:04,NON_HABITABLE,0.07372999999999996,0.0,0.09999999999999998,0,0,0,1.6836577183341956,3.743365271970961,8263.25033672288,0
4913,5286.01,5286,301035553,301035553.01,1,PC,00h12m08.44s,3.035148,,,-04d36m46.65s,-4.612959,,,4.499,0.06,-0.06,0.0,1.0,8.319,0.033,-0.033,0.0,1.0,2459469.122508,0.002513,-0.002513,0,1,3.2988824,0.0006811,-0.0006811,0,1,2.352,0.273,-0.273,0,1,11160.0,13.8825,-13.8825,0,1,9.7209,0.6833645,-0.6833645,0,1,358.69,,,,,1212.0,,,,,13.1789,0.007,-0.007,0,1,533.065,9.211,-9.211,0,1,5735.0,122.0,-122.0,0,1,4.54,0.08130604999999999,-0.08130604999999999,0,1,0.9,0.06,-0.06,0,1,2022-02-28 23:25:38,2024-08-22 10:08:01,NON_HABITABLE,0.12790999999999997,0.0,0.0,0,0,0,1.4583550819411009,5.8852425493698926,4744.895941795943,0
